StartingYear,StartingSemester,FldCode,EduSecCode,TahsilHoze,Feqh,age,nationality,locality,LocationCityId,MaritalStatus,NumChildren,MilitaryStatus,Gallantry,PhysicalStatus,LesTotalUnit,IsPassedUnit,termCount,VocationCount,Avg1,Avg2,Avg3,Avg4,Avg5,Avg6,Avg7,Avg8,Avg9,Avg10,Avg11,Avg12,SelectedUnit1,SelectedUnit2,SelectedUnit3,SelectedUnit4,SelectedUnit5,SelectedUnit6,SelectedUnit7,SelectedUnit8,SelectedUnit9,SelectedUnit10,SelectedUnit11,SelectedUnit12,PassedUnit1,PassedUnit2,PassedUnit3,PassedUnit4,PassedUnit5,PassedUnit6,PassedUnit7,PassedUnit8,PassedUnit9,PassedUnit10,PassedUnit11,PassedUnit12,AbsentNo1,AbsentNo2,AbsentNo3,AbsentNo4,AbsentNo5,AbsentNo6,AbsentNo7,AbsentNo8,AbsentNo9,AbsentNo10,AbsentNo11,AbsentNo12,AbsentNoAll,AdmCode,SentArticle,SentArticleAccept,StudyHours1,StudyHours2,StudyHours3,StudyHours4,StudyHours5,StudyHours6,StudyHours7,StudyHours8,StudyHours9,StudyHours10,StudyHours11,StudyHours12,StudyHoursSum,TotalAve
1391,1,27,2,3,0,24,8,1,26,2,0,1,0,1,157,157,10,1,17.62,16.32,17.43,18.38,18.44,17.59,17.66,17.77,0.00,18.00,0.00,0.00,16,14,15,16,18,22,19,15,0,8,0,0,16,14,15,16,18,22,19,15,0,8,0,0,3,1,7,8,5,12,5,13,0,1,0,0,53,1,0,0,0,0,0,55,40,63,100,50,0,30,0,0,338,B
1391,1,47,2,4,0,27,8,1,26,2,0,1,0,1,150,150,8,0,18.17,17.17,15.75,15.90,15.72,16.50,15.28,15.80,0.00,0.00,0.00,0.00,12,12,16,20,18,20,18,20,0,0,0,0,12,12,16,20,18,20,18,20,0,0,0,0,1,4,1,7,3,1,2,11,0,0,0,0,30,1,0,0,200,150,105,70,70,60,250,200,0,0,0,0,1105,B
1391,1,47,2,3,0,22,8,1,26,2,0,1,0,1,150,150,8,0,16.69,18.14,18.29,16.60,17.35,18.77,16.55,15.81,0.00,0.00,0.00,0.00,16,14,17,20,20,22,22,16,0,0,0,0,16,14,17,20,20,22,22,16,0,0,0,0,2,0,8,15,7,5,11,3,0,0,0,0,50,1,0,0,93,190,108,88,140,149,50,41,0,0,0,0,859,B
1391,1,47,2,1,0,25,8,1,26,1,0,1,0,1,157,157,10,0,14.58,16.18,16.23,15.12,15.50,16.50,15.44,14.42,14.90,13.14,0.00,0.00,16,14,13,16,20,20,16,12,5,21,0,0,16,14,13,16,20,20,16,12,5,21,0,0,2,6,12,8,12,5,11,14,3,12,0,0,84,1,0,0,54,35,52,0,0,50,25,0,0,0,0,0,216,C
1391,1,47,2,1,0,21,8,1,26,2,0,1,0,1,191,154,14,0,16.94,15.93,16.18,12.81,12.27,16.29,14.62,14.00,17.62,13.35,19.21,10.32,16,14,11,16,16,14,16,16,8,23,7,11,16,11,11,12,6,14,14,10,8,15,7,7,0,0,1,17,0,7,16,19,3,15,3,8,89,1,0,0,436,420,280,140,90,50,0,0,0,0,0,0,1416,B
1391,1,47,2,5,0,30,8,1,26,1,0,1,0,1,150,150,12,0,15.12,18.60,16.92,16.08,16.55,18.54,16.25,17.64,19.09,18.77,16.00,16.25,16,10,13,12,10,13,20,14,17,13,8,4,16,10,13,12,10,13,20,14,17,13,8,4,0,0,1,1,0,0,0,0,1,0,0,0,3,1,0,0,0,150,282,278,278,270,263,210,267,261,0,0,2259,B
1391,1,24,2,3,0,23,8,1,26,2,0,1,0,1,150,150,10,0,15.75,18.57,16.81,18.67,15.03,17.96,17.24,18.15,17.77,0.00,0.00,0.00,16,7,16,12,17,12,21,23,26,0,0,0,16,7,16,12,17,12,21,23,26,0,0,0,15,13,15,17,16,17,14,15,16,0,0,0,137,1,0,0,0,25,0,0,79,40,35,21,50,0,0,0,250,B
1391,1,24,2,1,0,28,8,2,26,2,0,1,0,1,150,150,10,0,15.07,15.61,17.27,18.88,19.35,18.53,18.00,17.68,16.08,15.75,0.00,0.00,14,14,15,16,17,18,18,19,15,4,0,0,14,14,15,16,17,18,18,19,15,4,0,0,8,14,11,9,9,14,14,24,16,0,0,0,117,1,0,0,80,100,77,50,40,80,120,0,60,0,0,0,607,B
1391,1,24,2,1,0,27,8,2,26,2,0,1,0,1,154,150,10,0,16.70,17.45,18.30,20.00,19.52,19.73,18.83,18.89,17.97,0.00,0.00,0.00,19,11,15,16,21,20,18,19,15,0,0,0,19,11,15,12,21,20,18,19,15,0,0,0,9,13,9,19,13,14,17,23,15,0,0,0,129,1,0,0,100,103,152,163,266,245,223,50,50,0,0,0,1352,A
1391,1,25,2,4,0,19,8,1,26,1,0,1,0,1,155,152,8,0,17.44,18.03,16.92,15.94,18.14,17.48,16.52,16.88,0.00,0.00,0.00,0.00,16,17,13,18,14,24,23,19,0,0,0,0,16,17,13,15,14,24,23,19,0,0,0,0,2,7,4,2,5,1,9,1,0,0,0,0,31,1,1,0,0,107,153,107,220,75,100,43,0,0,0,0,805,B
1391,1,25,2,5,0,23,8,2,26,2,0,1,0,1,156,156,8,0,16.75,16.35,19.38,17.58,15.77,16.87,16.31,16.30,0.00,0.00,0.00,0.00,19,10,13,18,22,21,24,22,0,0,0,0,19,10,13,18,22,21,24,22,0,0,0,0,3,5,7,7,2,5,5,7,0,0,0,0,40,1,0,0,201,193,149,164,147,112,144,70,0,0,0,0,1180,B
1391,1,25,2,5,0,24,8,1,26,1,0,1,0,1,152,152,8,0,18.10,17.50,16.49,16.52,17.61,17.08,17.37,18.23,0.00,0.00,0.00,0.00,20,18,17,21,24,20,19,13,0,0,0,0,20,18,17,21,24,20,19,13,0,0,0,0,4,8,8,6,10,10,10,6,0,0,0,0,62,1,0,0,0,75,65,45,375,465,100,100,0,0,0,0,1225,B
1391,1,25,2,1,0,20,8,2,26,1,0,1,0,1,152,152,8,0,17.75,16.85,17.00,17.42,18.23,16.90,16.95,18.73,0.00,0.00,0.00,0.00,16,17,16,18,26,21,24,11,0,0,0,0,16,17,16,18,26,21,24,11,0,0,0,0,5,10,5,2,4,1,11,5,0,0,0,0,42,1,6,0,250,201,295,293,430,405,250,250,0,0,0,0,2374,B
1391,1,26,2,5,0,26,8,1,26,2,1,1,0,1,150,150,12,1,17.28,17.06,16.70,17.24,18.40,0.00,17.20,16.79,18.23,17.68,18.00,0.00,16,14,17,14,10,0,18,18,13,11,8,0,16,14,17,14,10,0,18,18,13,11,8,0,10,15,13,15,9,0,14,39,18,9,0,0,141,1,1,1,130,112,160,80,175,0,130,50,7,0,0,0,844,B
1391,1,26,2,3,0,24,8,1,26,2,0,1,0,1,152,152,12,1,16.44,15.77,17.69,13.88,16.36,0.00,16.48,17.00,19.25,16.04,17.00,0.00,16,11,21,16,14,0,26,16,4,23,2,0,16,11,21,16,14,0,26,16,4,23,2,0,7,14,11,16,11,0,10,11,6,8,0,0,94,1,0,0,20,86,187,85,27,0,111,50,0,0,0,0,566,B
1391,1,26,2,5,0,28,8,1,26,2,0,1,0,1,152,150,10,1,17.62,19.17,18.26,19.50,17.94,0.00,18.95,17.38,19.67,19.42,0.00,0.00,16,14,13,18,18,0,21,24,6,19,0,0,16,12,13,18,18,0,21,24,6,19,0,0,8,13,16,19,20,0,20,25,9,8,0,0,137,1,0,0,180,50,0,0,0,0,330,60,0,260,0,0,880,A
1391,1,26,2,3,0,32,8,1,26,2,1,1,0,1,150,150,12,1,19.81,19.64,19.30,20.00,20.00,0.00,19.07,18.93,19.06,17.98,0.00,19.50,16,18,23,20,16,0,14,14,8,14,0,4,16,18,23,20,16,0,14,14,8,14,0,4,2,1,1,3,1,0,9,10,3,16,0,0,44,1,8,2,276,330,439,303,355,0,0,0,0,0,0,0,1703,A
1391,1,28,2,1,0,24,8,1,26,2,0,1,0,1,171,158,10,0,19.12,17.91,19.10,17.00,17.25,17.25,18.00,18.55,16.57,17.00,0.00,0.00,16,11,14,12,20,20,19,20,22,9,0,0,16,11,10,12,20,20,10,20,22,9,0,0,4,7,10,15,17,11,13,20,5,9,0,0,110,1,0,0,166,82,0,0,0,0,0,0,0,0,0,0,248,B
1391,1,28,2,3,0,22,8,2,26,1,0,1,0,1,158,158,10,0,17.84,16.77,16.25,19.39,18.61,18.03,17.58,17.84,16.78,0.00,0.00,0.00,16,14,16,18,18,16,19,22,16,0,0,0,16,14,16,18,18,16,19,22,16,0,0,0,0,0,8,11,18,12,13,25,19,0,0,0,106,1,0,0,325,250,225,230,270,215,250,250,200,0,0,0,2215,B
1391,1,28,2,5,0,21,8,1,26,2,0,1,0,1,158,158,10,0,14.58,17.34,14.80,17.33,17.94,17.08,17.95,17.73,18.15,0.00,0.00,0.00,18,14,15,12,18,20,21,20,20,0,0,0,18,14,15,12,18,20,21,20,20,0,0,0,9,13,15,6,19,14,12,20,19,0,0,0,126,1,0,0,30,15,13,0,0,0,0,0,0,0,0,0,58,B
1391,1,28,2,3,0,22,8,1,26,2,0,1,0,1,158,158,10,0,19.00,17.57,17.52,16.88,18.89,17.82,18.19,18.25,17.09,0.00,0.00,0.00,16,14,15,16,18,20,21,22,16,0,0,0,16,14,15,16,18,20,21,22,16,0,0,0,5,10,13,12,13,18,14,13,9,0,0,0,106,1,0,0,70,120,165,50,210,154,108,61,50,0,0,0,988,B
1391,1,28,2,5,1,24,8,2,26,2,0,1,0,1,158,158,10,0,17.94,19.38,18.84,19.60,19.44,19.18,19.31,19.19,18.44,0.00,0.00,0.00,16,14,15,20,18,22,21,16,16,0,0,0,16,14,15,20,18,22,21,16,16,0,0,0,2,5,5,6,5,9,18,13,14,0,0,0,76,1,0,0,17,30,35,40,28,58,35,33,55,0,0,0,331,A
1391,1,29,2,5,0,23,8,1,26,2,0,1,0,1,159,159,10,0,16.97,17.18,17.25,18.58,17.12,16.97,17.74,15.78,18.27,15.00,0.00,0.00,16,14,12,18,17,19,17,20,15,4,0,0,16,14,12,18,17,19,17,20,15,4,0,0,0,6,8,9,16,9,9,15,24,0,0,0,95,1,0,0,45,0,0,45,0,0,0,50,50,0,0,0,190,B
1391,1,29,2,3,0,21,8,1,26,1,0,1,0,1,159,159,10,0,17.09,17.82,18.90,18.86,18.29,16.71,17.38,17.29,18.30,0.00,0.00,0.00,16,11,15,18,17,19,13,20,20,0,0,0,16,11,15,18,17,19,13,20,20,0,0,0,5,3,10,7,8,9,7,16,10,0,0,0,74,1,0,0,0,77,11,50,72,104,57,55,85,0,0,0,511,B
1391,1,29,2,1,0,24,8,1,26,1,0,1,0,1,159,159,12,0,15.67,16.14,13.28,17.22,16.12,14.80,15.26,15.80,17.73,13.96,14.17,14.40,18,14,9,18,17,19,17,11,13,7,6,5,18,14,9,18,17,19,17,11,13,7,6,5,2,11,11,16,9,18,15,18,28,9,9,0,145,1,0,0,220,120,200,180,230,250,250,250,250,200,0,0,2150,C
1391,1,29,2,1,0,19,8,1,26,2,0,1,0,1,159,159,10,0,16.91,17.82,18.79,18.47,19.53,18.07,18.62,16.62,18.42,0.00,0.00,0.00,16,11,14,18,17,19,17,20,20,0,0,0,16,11,14,18,17,19,17,20,20,0,0,0,0,3,5,2,1,5,3,5,4,0,0,0,28,1,0,0,76,27,50,40,89,99,76,66,92,0,0,0,615,A
1391,1,29,2,1,0,20,8,1,26,1,0,1,0,1,159,159,10,0,19.22,17.73,16.45,19.17,19.44,18.58,18.06,17.46,17.67,0.00,0.00,0.00,16,11,14,18,17,21,17,20,18,0,0,0,16,11,14,18,17,21,17,20,18,0,0,0,2,5,10,10,12,8,7,10,13,0,0,0,76,1,0,0,0,58,0,32,153,129,50,74,0,0,0,0,496,A
1391,1,29,2,4,0,24,8,1,26,2,0,1,0,1,159,159,10,0,18.58,17.43,16.38,16.50,16.18,15.50,15.60,14.83,18.20,12.00,0.00,0.00,18,14,12,18,17,16,15,18,15,2,0,0,18,14,12,18,17,16,15,18,15,2,0,0,4,4,14,18,13,13,13,27,12,2,0,0,119,1,0,0,235,250,140,30,225,210,250,50,120,250,0,0,1760,B
1391,1,29,2,1,0,20,8,2,26,2,0,1,0,1,163,159,10,0,19.06,16.07,19.23,16.86,19.30,17.37,17.15,15.47,19.50,16.75,0.00,0.00,16,14,15,14,17,19,17,20,13,4,0,0,16,14,15,14,15,19,17,18,13,4,0,0,5,9,14,6,6,8,9,17,11,0,0,0,84,1,0,0,125,91,50,25,180,55,90,25,0,0,0,0,641,B
1391,1,29,2,1,0,20,8,1,26,1,0,1,0,1,167,159,10,0,19.05,16.25,17.50,17.40,18.93,18.11,18.32,18.23,18.68,0.00,0.00,0.00,16,12,11,18,17,19,17,20,19,0,0,0,16,12,11,10,17,19,17,20,19,0,0,0,0,5,11,5,3,13,8,9,7,0,0,0,60,1,0,0,120,51,0,0,0,0,24,80,0,0,0,0,275,A
1391,1,29,2,1,0,22,8,1,26,2,0,1,0,1,159,159,12,0,16.55,15.00,17.77,15.69,16.47,15.26,15.71,14.78,17.90,16.00,17.50,0.00,16,9,11,18,17,19,17,18,21,4,2,0,16,9,11,18,17,19,17,18,21,4,2,0,1,13,15,14,12,10,14,18,16,0,0,0,113,1,0,0,63,192,213,149,145,248,250,213,246,156,0,0,1875,B
1391,1,29,2,1,0,22,8,2,26,1,0,1,0,1,163,159,10,0,19.06,19.07,18.29,19.00,17.12,16.74,17.74,18.08,18.91,0.00,0.00,0.00,16,14,18,14,17,23,17,20,17,0,0,0,16,14,14,14,17,23,17,20,17,0,0,0,17,3,11,19,3,7,4,12,3,0,0,0,78,1,0,0,100,95,70,0,50,80,85,0,90,0,0,0,570,A
1391,1,29,2,3,0,21,8,1,26,2,0,1,0,1,159,159,10,0,16.84,16.18,16.18,18.25,18.65,18.29,16.71,14.75,16.63,0.00,0.00,0.00,16,14,14,18,17,21,17,20,15,0,0,0,16,14,14,18,17,21,17,20,15,0,0,0,5,11,4,20,4,12,13,15,9,0,0,0,90,1,0,0,0,46,105,142,314,218,106,119,117,0,0,0,1167,B
1391,1,29,2,1,1,33,8,1,26,2,0,1,4,1,159,159,10,0,17.25,17.79,17.04,17.97,19.06,17.61,17.24,14.33,17.23,15.25,0.00,0.00,16,14,14,18,17,19,17,18,15,4,0,0,16,14,14,18,17,19,17,18,15,4,0,0,2,4,9,0,5,9,12,13,11,0,0,0,64,1,0,0,0,89,56,50,70,44,55,50,35,0,0,0,449,B
1391,1,30,2,1,0,26,8,2,26,2,0,1,0,1,153,153,10,0,16.78,15.38,17.88,16.33,16.53,17.44,18.46,16.45,17.21,0.00,0.00,0.00,16,14,12,12,18,18,23,21,19,0,0,0,16,14,12,12,18,18,23,21,19,0,0,0,5,6,13,5,10,8,7,14,19,0,0,0,85,1,0,0,0,15,165,255,250,260,250,140,200,0,0,0,1535,B
1391,1,30,2,1,0,22,8,1,26,2,0,1,0,1,161,153,10,0,17.81,16.29,17.12,17.25,16.36,16.19,16.03,17.47,15.60,0.00,0.00,0.00,16,14,12,16,18,18,18,19,22,0,0,0,16,14,12,8,18,18,18,19,22,0,0,0,14,11,17,20,14,15,19,26,24,0,0,0,158,1,0,0,0,64,28,0,27,20,46,87,50,0,0,0,322,B
1391,1,30,2,4,0,28,8,1,26,2,1,4,0,1,153,153,6,0,18.57,17.53,18.39,18.55,19.32,17.37,0.00,0.00,0.00,0.00,0.00,0.00,26,25,23,19,20,23,0,0,0,0,0,0,26,25,23,19,20,23,0,0,0,0,0,0,3,3,2,5,9,7,0,0,0,0,0,0,29,1,1,0,0,50,55,55,25,0,0,0,0,0,0,0,185,B
1391,1,30,2,3,0,28,8,1,26,2,0,1,0,1,157,157,10,1,0.00,16.04,16.33,18.38,18.17,17.53,17.66,15.94,17.86,16.00,0.00,0.00,0,14,14,16,18,18,22,25,19,4,0,0,0,14,14,16,18,18,22,25,19,4,0,0,0,8,4,10,5,9,16,18,12,1,0,0,82,1,0,0,25,349,442,400,392,320,377,295,203,204,0,0,3007,B
1391,1,30,2,1,0,25,8,1,26,2,0,1,0,1,153,153,10,0,15.81,17.80,15.98,16.25,17.67,17.64,17.25,16.39,15.64,0.00,0.00,0.00,16,14,15,16,18,18,18,19,19,0,0,0,16,14,15,16,18,18,18,19,19,0,0,0,6,7,9,3,14,12,16,18,18,0,0,0,101,1,0,0,151,132,350,250,250,250,50,100,50,0,0,0,1583,B
1391,1,30,2,1,0,23,8,1,26,2,0,1,0,1,153,153,10,0,19.12,19.12,19.53,19.33,19.19,18.33,18.94,18.50,18.96,0.00,0.00,0.00,16,14,16,12,18,18,18,19,19,0,0,0,16,14,16,12,18,18,18,19,19,0,0,0,9,10,11,14,11,10,14,9,12,0,0,0,98,1,0,0,61,25,25,0,0,0,0,30,40,0,0,0,181,A
1391,1,30,2,1,0,24,8,1,26,2,0,1,0,1,153,153,10,0,17.62,18.39,17.72,17.33,16.92,16.06,17.42,17.26,18.26,0.00,0.00,0.00,16,14,16,12,18,18,18,19,19,0,0,0,16,14,16,12,18,18,18,19,19,0,0,0,9,12,13,16,15,13,15,19,17,0,0,0,126,1,0,0,0,97,80,30,0,40,40,30,50,0,0,0,367,B
1391,1,30,2,1,0,23,8,1,26,2,0,1,4,1,155,153,10,0,19.33,19.89,19.67,19.50,19.81,19.67,19.25,19.16,18.82,19.50,0.00,0.00,16,14,15,16,18,18,18,19,19,2,0,0,16,14,15,16,18,18,16,19,19,2,0,0,6,10,7,11,5,11,9,13,27,0,0,0,98,1,0,0,57,189,180,100,99,138,112,145,170,70,0,0,1260,A
1391,1,30,2,1,0,22,8,2,26,2,0,1,0,1,153,153,10,0,15.88,19.23,18.00,17.62,17.72,17.58,17.36,17.39,17.47,0.00,0.00,0.00,16,14,15,16,18,18,18,19,19,0,0,0,16,14,15,16,18,18,18,19,19,0,0,0,12,17,12,12,13,13,20,27,18,0,0,0,142,1,0,0,0,28,37,25,36,90,47,43,62,0,0,0,368,B
1391,1,30,2,1,0,21,8,1,26,2,0,1,0,1,164,153,10,0,17.28,16.32,18.47,17.94,19.19,17.78,17.56,17.10,15.36,0.00,0.00,0.00,16,14,12,18,18,18,18,22,22,0,0,0,16,10,9,18,18,18,18,20,20,0,0,0,9,10,13,28,10,12,16,27,20,0,0,0,143,1,0,0,140,75,70,120,95,80,130,140,150,0,0,0,1000,B
1391,1,30,2,5,0,22,8,2,26,2,0,1,0,1,153,153,12,1,16.79,15.79,16.33,17.33,16.20,15.11,16.19,0.00,17.07,17.25,16.50,16.69,14,12,12,12,10,18,18,0,18,12,4,21,14,12,12,12,10,18,18,0,18,12,4,21,12,11,15,15,18,16,21,0,22,7,0,15,150,1,0,0,130,0,25,0,260,250,200,0,250,250,0,0,1365,B
1391,1,30,2,3,0,23,8,1,26,2,0,1,0,1,161,153,10,0,18.25,20.00,19.75,20.00,19.53,19.75,18.78,19.61,19.32,18.00,0.00,0.00,16,14,15,16,18,18,18,19,19,8,0,0,16,14,15,16,18,18,18,19,11,8,0,0,7,13,10,11,10,9,13,11,13,0,0,0,95,1,1,1,146,113,102,75,80,133,76,80,120,0,0,0,925,A
1391,1,31,2,5,0,25,8,1,26,2,0,1,0,1,158,150,8,0,18.56,18.15,16.00,19.50,19.40,18.05,17.82,17.65,0.00,0.00,0.00,0.00,16,13,14,16,20,20,20,23,0,0,0,0,16,13,14,8,20,20,20,23,0,0,0,0,4,5,10,7,5,4,8,12,0,0,0,0,54,1,0,0,34,35,0,0,0,0,0,0,0,0,0,0,69,A
1391,1,35,2,5,0,21,8,1,26,1,0,1,0,1,154,154,12,2,15.75,16.86,16.57,17.38,18.06,15.21,0.00,0.00,14.06,15.44,16.50,16.70,16,11,7,16,18,14,0,0,17,16,9,12,16,11,7,16,18,14,0,0,17,16,9,12,5,11,12,24,10,13,0,0,22,19,9,4,128,1,0,0,25,0,0,0,0,0,0,0,25,0,0,0,50,B
1391,1,31,2,1,0,20,8,1,26,1,0,1,0,1,150,150,10,0,18.75,17.72,19.23,19.81,19.39,19.20,19.45,19.00,16.00,0.00,0.00,0.00,16,16,13,16,18,20,20,20,2,0,0,0,16,16,13,16,18,20,20,20,2,0,0,0,4,2,4,2,0,0,0,0,0,0,0,0,12,1,1,0,400,250,250,250,380,250,300,300,0,0,0,0,2380,A
1391,1,31,2,1,0,20,8,2,26,2,0,1,0,1,150,150,8,0,18.06,17.93,18.10,18.12,19.28,17.50,17.15,16.50,0.00,0.00,0.00,0.00,16,19,13,16,18,20,20,20,0,0,0,0,16,19,13,16,18,20,20,20,0,0,0,0,5,15,13,9,12,15,20,18,0,0,0,0,105,1,1,0,250,230,250,200,250,200,250,200,0,0,0,0,1830,B
1391,1,31,2,5,0,20,8,2,26,1,0,1,0,1,150,150,8,0,19.38,19.18,19.31,20.00,19.89,19.30,19.65,18.65,0.00,0.00,0.00,0.00,16,19,13,16,18,20,20,20,0,0,0,0,16,19,13,16,18,20,20,20,0,0,0,0,2,4,10,4,10,7,7,11,0,0,0,0,55,1,2,0,192,175,171,183,185,133,50,25,0,0,0,0,1114,A
1391,1,32,2,5,0,24,8,1,26,2,1,1,0,1,152,150,10,0,19.50,20.00,19.56,19.00,19.88,19.88,19.55,18.90,18.86,19.50,0.00,0.00,16,14,18,12,16,18,20,20,14,4,0,0,16,14,18,12,16,16,20,20,14,4,0,0,7,8,12,16,9,16,20,21,14,0,0,0,123,1,0,0,180,345,305,274,340,300,300,150,150,0,0,0,2344,A
1391,1,32,2,1,0,23,8,1,26,2,0,1,0,1,155,155,10,0,17.88,17.31,17.57,18.06,17.21,17.73,17.19,17.00,18.04,12.00,0.00,0.00,16,9,15,16,19,20,18,16,14,2,0,0,16,9,15,16,19,20,18,16,14,2,0,0,5,5,3,15,13,11,10,19,5,0,0,0,84,1,0,0,75,133,144,88,206,130,177,171,108,0,0,0,1232,B
1391,1,32,2,1,0,22,8,2,26,2,0,1,0,1,150,150,10,0,17.31,16.96,18.20,18.38,18.19,16.67,17.85,17.23,18.00,0.00,0.00,0.00,16,14,15,16,16,18,20,20,12,0,0,0,16,14,15,16,16,18,20,20,12,0,0,0,3,3,4,15,11,7,14,12,7,0,0,0,75,1,0,0,125,145,173,90,165,125,160,120,130,0,0,0,1233,B
1391,1,32,2,1,0,27,8,1,26,2,1,1,0,1,150,150,10,0,17.43,16.46,14.12,17.88,18.75,17.81,16.55,16.94,18.18,18.25,0.00,0.00,14,14,14,16,16,18,20,20,14,4,0,0,14,14,14,16,16,18,20,20,14,4,0,0,4,12,11,15,6,16,15,8,9,0,0,0,93,1,0,0,90,115,80,139,120,108,76,106,82,50,0,0,966,B
1391,1,32,2,1,0,23,8,1,26,2,0,1,0,1,150,150,10,0,18.75,18.86,19.27,19.75,17.56,19.33,19.62,19.70,19.25,0.00,0.00,0.00,16,14,11,16,18,18,20,20,14,0,0,0,16,14,11,16,18,18,20,20,14,0,0,0,5,5,10,5,3,17,13,12,11,0,0,0,80,1,0,0,51,92,106,25,60,69,84,50,31,0,0,0,568,A
1391,1,32,2,5,0,22,8,1,26,2,0,1,0,1,150,150,8,0,18.36,17.23,17.40,19.71,18.42,17.05,16.35,16.40,0.00,0.00,0.00,0.00,16,14,15,14,20,19,20,24,0,0,0,0,16,14,15,14,20,19,20,24,0,0,0,0,3,12,11,17,12,13,17,22,0,0,0,0,106,1,0,0,0,92,72,103,78,75,182,197,0,0,0,0,799,B
1391,1,32,2,5,0,20,8,1,26,1,0,1,0,1,150,150,10,0,18.62,17.38,19.08,19.75,19.00,18.14,19.09,17.62,18.19,0.00,0.00,0.00,16,14,12,16,20,18,16,20,18,0,0,0,16,14,12,16,20,18,16,20,18,0,0,0,5,11,13,16,19,16,12,14,22,0,0,0,127,1,0,0,0,27,0,0,54,73,103,50,50,0,0,0,357,A
1391,1,32,2,1,0,22,8,1,26,2,0,1,0,1,160,150,10,0,17.64,16.62,17.00,17.25,16.29,17.18,17.25,16.46,17.58,14.50,0.00,0.00,16,14,13,16,16,19,22,20,12,4,0,0,16,14,13,8,14,19,22,20,12,4,0,0,13,13,16,17,16,22,19,13,15,0,0,0,143,1,0,0,0,34,0,0,0,0,89,52,21,0,0,0,196,B
1391,1,33,2,1,0,25,8,1,26,2,0,1,0,1,157,157,10,0,19.14,16.95,18.68,17.50,16.19,18.62,17.65,17.28,13.00,0.00,0.00,0.00,27,18,15,18,18,16,20,18,3,0,0,0,27,18,15,18,18,16,20,18,3,0,0,0,7,12,9,9,9,12,19,7,3,0,0,0,86,1,0,0,311,285,214,265,275,265,290,140,25,0,0,0,2070,B
1391,1,33,2,1,0,20,8,1,26,1,0,1,0,1,165,158,12,0,18.31,17.79,18.35,19.88,17.68,17.67,15.00,17.01,17.50,13.50,16.50,16.00,16,14,12,16,17,18,19,17,18,6,8,4,16,14,12,16,17,18,12,17,18,6,8,4,1,5,4,2,10,16,6,9,14,4,4,0,73,1,0,0,93,45,82,86,78,73,118,91,94,68,0,0,828,B
1391,1,33,2,3,0,25,8,2,26,2,1,1,0,1,166,158,10,0,18.68,19.36,19.12,17.50,19.13,18.75,18.88,16.49,17.21,19.43,0.00,0.00,14,11,10,16,19,20,16,24,21,7,0,0,14,11,10,8,19,20,16,24,21,7,0,0,13,5,8,4,6,11,8,13,16,3,0,0,86,1,2,0,0,47,25,0,54,41,66,128,69,147,0,0,577,A
1391,1,35,2,5,0,30,8,1,26,2,1,1,0,1,154,154,10,0,18.36,19.21,19.40,20.00,18.62,18.72,18.21,15.03,14.50,0.00,0.00,0.00,16,14,20,14,16,17,19,16,17,0,0,0,16,14,20,14,16,17,19,16,17,0,0,0,6,6,5,13,12,13,17,19,20,0,0,0,110,1,0,0,150,200,423,510,552,572,478,438,555,0,0,0,3878,A
1391,1,35,2,5,0,24,8,1,26,2,0,1,0,1,154,154,8,0,18.17,16.29,17.46,16.77,17.82,15.73,18.27,16.17,0.00,0.00,0.00,0.00,32,28,19,13,16,15,16,6,0,0,0,0,32,28,19,13,16,15,16,6,0,0,0,0,40,15,11,28,32,17,6,0,0,0,0,0,148,1,0,0,0,22,154,25,62,45,0,0,0,0,0,0,308,B
1391,1,35,2,3,0,27,8,1,26,2,0,1,0,1,161,153,10,0,17.75,19.50,19.46,16.88,17.43,17.68,17.90,16.94,15.11,19.07,0.00,0.00,16,11,13,16,14,17,21,21,20,7,0,0,16,11,13,16,14,17,21,18,15,7,0,0,5,10,3,6,12,13,18,14,15,0,0,0,94,1,1,0,83,88,90,150,150,200,188,210,159,0,0,0,1318,B
1391,1,35,2,1,0,23,8,2,26,2,0,1,0,1,154,154,10,0,17.56,18.21,18.94,17.65,15.98,17.32,17.96,14.64,13.40,17.00,0.00,0.00,16,14,16,20,20,19,19,14,5,2,0,0,16,14,16,20,20,19,19,14,5,2,0,0,1,5,7,9,13,11,12,8,10,4,0,0,79,1,0,0,250,125,255,135,265,240,350,250,140,45,0,0,2055,B
1391,1,35,2,1,0,22,8,1,26,2,0,1,0,1,156,154,10,0,16.07,17.00,17.00,17.88,16.67,17.58,17.54,16.91,16.10,0.00,0.00,0.00,14,14,13,16,18,19,20,22,15,0,0,0,14,12,13,16,18,19,20,22,15,0,0,0,7,6,6,6,11,8,7,11,6,0,0,0,67,1,0,0,26,52,53,82,55,71,123,98,62,0,0,0,622,B
1391,1,35,2,1,0,20,8,1,26,2,0,1,0,1,154,154,10,0,18.69,19.23,19.62,19.75,19.22,19.50,19.22,18.78,19.92,17.50,0.00,0.00,16,11,13,16,18,17,19,18,12,3,0,0,16,11,13,16,18,17,19,18,12,3,0,0,5,7,7,8,16,13,15,15,14,0,0,0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
